LipidProbe,gene_name,logFC,pvalue,hit_annotation,CellLine
1-10 FA,NAGLU,0.285299022,0.074528686,no hit,Huh7
1-10 FA,WDR3,0.314801522,0.075050991,no hit,Huh7
1-10 FA,RPLP2,-0.695762445,0.075823513,no hit,Huh7
1-10 FA,A2M,0.675634117,0.076456235,enriched candidate,Huh7
1-10 FA,DHX9,0.390776828,0.076728104,no hit,Huh7
1-10 FA,SPTBN1,0.214962505,0.077465194,no hit,Huh7
1-10 FA,TFRC,0.306709333,0.077562029,no hit,Huh7
1-10 FA,ENO3,-0.470702054,0.077687122,no hit,Huh7
1-10 FA,GFAP,0.287615388,0.078884536,no hit,Huh7
1-10 FA,SNRNP200,0.243353246,0.079311109,no hit,Huh7
1-10 FA,FDPS,-0.285676563,0.079513155,no hit,Huh7
1-10 FA,GLOD4,-0.526260764,0.080200345,no hit,Huh7
1-10 FA,CSE1L,-0.536492303,0.080845694,no hit,Huh7
1-10 FA,TGM3,0.659608275,0.080923706,enriched candidate,Huh7
1-10 FA,PRMT5,-0.26333273,0.081185648,no hit,Huh7
1-10 FA,EPRS,-0.319509501,0.081266043,no hit,Huh7
1-10 FA,GOLIM4,0.363196104,0.081597597,no hit,Huh7
1-10 FA,WDR77,-0.292617624,0.082290892,no hit,Huh7
1-10 FA,VDAC1,0.463969909,0.08260764,no hit,Huh7
1-10 FA,EIF4G2,-0.243421417,0.083312032,no hit,Huh7
1-10 FA,CORO1C,0.223161784,0.083815158,no hit,Huh7
1-10 FA,ITGB1,0.344520507,0.084273616,no hit,Huh7
1-10 FA,CBR1,-0.55241564,0.084315207,no hit,Huh7
1-10 FA,STIP1,-0.316943652,0.084495541,no hit,Huh7
1-10 FA,DDX5,0.389032617,0.084653055,no hit,Huh7
1-10 FA,PML,0.233082364,0.084992637,no hit,Huh7
1-10 FA,TLN1,-0.24977225,0.085891482,no hit,Huh7
1-10 FA,TXN,-0.439382415,0.086296165,no hit,Huh7
1-10 FA,GLRX3,-0.36123887,0.08672158,no hit,Huh7
1-10 FA,HSPE1,0.326898675,0.086944875,no hit,Huh7
1-10 FA,WDR1,-0.294261277,0.087997941,no hit,Huh7
1-10 FA,ITGB3,0.425216379,0.088224782,no hit,Huh7
1-10 FA,SMU1,0.279822611,0.088413701,no hit,Huh7
1-10 FA,NUP214,0.23393802,0.089420093,no hit,Huh7
1-10 FA,GRSF1,0.296058461,0.089422322,no hit,Huh7
1-10 FA,ECHS1,0.293663587,0.089547345,no hit,Huh7
1-10 FA,HNRNPH1,0.252809201,0.090367695,no hit,Huh7
1-10 FA,APEH,-0.594651552,0.090493835,no hit,Huh7
1-10 FA,MYLK,0.225799516,0.091301962,no hit,Huh7
1-10 FA,GBE1,-0.295432549,0.091871428,no hit,Huh7
1-10 FA,PDCD11,0.299395072,0.092410154,no hit,Huh7
1-10 FA,GLS,0.472320768,0.09259061,no hit,Huh7
1-10 FA,HNRNPU,0.367701178,0.093164938,no hit,Huh7
1-10 FA,SDHB,0.469711951,0.093182672,no hit,Huh7
1-10 FA,E7EVH7|KLC1,-0.252527608,0.093311671,no hit,Huh7
1-10 FA,GTPBP4,0.279951131,0.093345502,no hit,Huh7
1-10 FA,DNAJC7,-0.253985389,0.0939999,no hit,Huh7
1-10 FA,ERP29,0.59592813,0.094595957,enriched candidate,Huh7
1-10 FA,NPM1,0.330176431,0.094726606,no hit,Huh7
1-10 FA,TOP1,0.303622097,0.094782098,no hit,Huh7
1-10 FA,UTP4,0.37959825,0.095131302,no hit,Huh7
1-10 FA,MDH1,-0.40243982,0.095796899,no hit,Huh7
1-10 FA,PAOX,0.2572346,0.096384263,no hit,Huh7
1-10 FA,PCYT2,-0.383318389,0.096425649,no hit,Huh7
1-10 FA,CALR,0.516900813,0.097997823,no hit,Huh7
1-10 FA,HDGF,-0.383633335,0.098307955,no hit,Huh7
1-10 FA,TOP2B,0.258010829,0.098521668,no hit,Huh7
1-10 FA,2-Sep,-0.185344417,0.099830979,no hit,Huh7
1-10 FA,ALDH7A1,0.186887944,0.100604751,no hit,Huh7
1-10 FA,SKIV2L2,0.263613766,0.101225789,no hit,Huh7
1-10 FA,NAA16,0.191095707,0.102197973,no hit,Huh7
1-10 FA,RBM14,0.24801416,0.102515325,no hit,Huh7
1-10 FA,ILF3,0.273160024,0.10333709,no hit,Huh7
1-10 FA,DCTN1,-0.206331425,0.103708129,no hit,Huh7
1-10 FA,ATP5B,0.247577945,0.104045145,no hit,Huh7
1-10 FA,EIF3M,-0.265194424,0.104166717,no hit,Huh7
1-10 FA,MARS2,0.228524907,0.104400078,no hit,Huh7
1-10 FA,SPAG9,-0.314402527,0.104647735,no hit,Huh7
1-10 FA,CTSB,0.297003431,0.104731484,no hit,Huh7
1-10 FA,PSMA4,-0.264692145,0.105617959,no hit,Huh7
1-10 FA,POFUT2,0.356282547,0.10590211,no hit,Huh7
1-10 FA,ACTR3,-0.178765451,0.108018781,no hit,Huh7
1-10 FA,CPSF3,0.356297546,0.108469715,no hit,Huh7
1-10 FA,HARS,-0.383017441,0.109929109,no hit,Huh7
1-10 FA,EPN1,0.325261393,0.110110713,no hit,Huh7
1-10 FA,COPS6,-0.235359881,0.11020282,no hit,Huh7
1-10 FA,DPYSL2,-0.351815073,0.110585915,no hit,Huh7
1-10 FA,UPF1,-0.1648187,0.110679325,no hit,Huh7
1-10 FA,AAMP,-0.536155,0.110927614,no hit,Huh7
1-10 FA,U2AF1L5|U2AF1,0.480219029,0.113143091,no hit,Huh7
1-10 FA,SPATA20,0.231696886,0.113321164,no hit,Huh7
1-10 FA,XPO4,-0.178085342,0.113925043,no hit,Huh7
1-10 FA,CKAP4,0.244330288,0.11462221,no hit,Huh7
1-10 FA,NUP85,0.292198533,0.11487593,no hit,Huh7
1-10 FA,IQGAP1,-0.236486615,0.115261509,no hit,Huh7
1-10 FA,AARS2,0.262463844,0.116493924,no hit,Huh7
1-10 FA,SSBP1,0.336039668,0.11666522,no hit,Huh7
1-10 FA,GFM2,0.274174583,0.117513577,no hit,Huh7
1-10 FA,CHD3,0.209746052,0.117745567,no hit,Huh7
1-10 FA,S100A6,-0.641096119,0.11868569,no hit,Huh7
1-10 FA,PGAM5,0.43119013,0.118875287,no hit,Huh7
1-10 FA,HLA-C,0.25623804,0.118991001,no hit,Huh7
1-10 FA,HKDC1,0.472209728,0.120397934,no hit,Huh7
1-10 FA,HSPA8,-0.270147204,0.120566583,no hit,Huh7
1-10 FA,TARDBP,0.502871418,0.120882438,no hit,Huh7
1-10 FA,ABCF1,-0.247211715,0.121359534,no hit,Huh7
1-10 FA,CBX5,0.41912098,0.12138077,no hit,Huh7
1-10 FA,FHL2,-0.275722673,0.121922336,no hit,Huh7
1-10 FA,SMC4,-0.281000483,0.122055909,no hit,Huh7
1-10 FA,CASK,0.410962252,0.122909127,no hit,Huh7
1-10 FA,RAI14,0.275974167,0.123937199,no hit,Huh7
1-10 FA,YWHAG,-0.425476668,0.124372619,no hit,Huh7
1-10 FA,CTSZ,0.222946089,0.125412611,no hit,Huh7
1-10 FA,STRN3,-0.261954457,0.126161116,no hit,Huh7
1-10 FA,PSMD13,-0.299893927,0.127773153,no hit,Huh7
1-10 FA,SIAE,0.337367478,0.130014333,no hit,Huh7
1-10 FA,TST,0.151671629,0.130563398,no hit,Huh7
1-10 FA,LAMC1,0.18413026,0.130868481,no hit,Huh7
1-10 FA,COPS4,-0.336911685,0.131310409,no hit,Huh7
1-10 FA,GGT3P|GGT2|GGT1,0.443921653,0.131488451,no hit,Huh7
1-10 FA,AGPS,0.271878494,0.131915717,no hit,Huh7
1-10 FA,CAT,0.396227551,0.132091965,no hit,Huh7
1-10 FA,PDPR,0.208454149,0.132094698,no hit,Huh7
1-10 FA,DYNC1LI1,-0.253091492,0.133102215,no hit,Huh7
1-10 FA,AHNAK,0.217132793,0.133459829,no hit,Huh7
1-10 FA,SEC13,-0.212331081,0.133546893,no hit,Huh7
1-10 FA,AP1B1,-0.223726607,0.133552728,no hit,Huh7
1-10 FA,ATP5C1,0.269053987,0.133686442,no hit,Huh7
1-10 FA,NUDT21,0.195093372,0.13586971,no hit,Huh7
1-10 FA,U2SURP,0.28791184,0.136110481,no hit,Huh7
1-10 FA,POGZ,0.346096589,0.137274214,no hit,Huh7
1-10 FA,SF3B4,0.247632051,0.138950899,no hit,Huh7
1-10 FA,PARP1,0.207445598,0.13985822,no hit,Huh7
1-10 FA,FKBP9,0.187584447,0.141506468,no hit,Huh7
1-10 FA,SF3A3,0.291596459,0.141517576,no hit,Huh7
1-10 FA,PRPF19,0.205454746,0.141672444,no hit,Huh7
1-10 FA,PECR,0.243538113,0.142307256,no hit,Huh7
1-10 FA,DCBLD2,0.343058647,0.142533999,no hit,Huh7
1-10 FA,CTNNA1,0.438069281,0.143192713,no hit,Huh7
1-10 FA,RPL7A,-0.229774149,0.143635773,no hit,Huh7
1-10 FA,FAM129B,-0.291807336,0.14431271,no hit,Huh7
1-10 FA,MRPL12,0.192892713,0.144608498,no hit,Huh7
1-10 FA,G6PD,-0.66195068,0.146610453,no hit,Huh7
1-10 FA,ERO1A,0.218080142,0.147164375,no hit,Huh7
1-10 FA,MELTF,0.375333055,0.147657117,no hit,Huh7
1-10 FA,TNPO2,-0.235363288,0.148617449,no hit,Huh7
1-10 FA,RAN,-0.242857809,0.148809315,no hit,Huh7
1-10 FA,PGM1,-0.221394177,0.149837648,no hit,Huh7
1-10 FA,CARS,-0.376520124,0.15183386200000001,no hit,Huh7
1-10 FA,HIST1H4A,0.264210789,0.152291365,no hit,Huh7
1-10 FA,TP53BP1,0.206536568,0.152914984,no hit,Huh7
1-10 FA,NAP1L1,-0.253058783,0.153792549,no hit,Huh7
1-10 FA,PRDX4,0.305980879,0.154125092,no hit,Huh7
1-10 FA,CPOX,0.195316163,0.154598436,no hit,Huh7
1-10 FA,GALK2,-0.444712555,0.154927704,no hit,Huh7
1-10 FA,PUF60,0.152839325,0.155148517,no hit,Huh7
1-10 FA,RPS19,-0.227770846,0.155369521,no hit,Huh7
1-10 FA,CTH,-0.502789747,0.157343062,no hit,Huh7
1-10 FA,STAG2,0.275815496,0.15851591,no hit,Huh7
1-10 FA,CPSF7,-0.246968728,0.1585895,no hit,Huh7
1-10 FA,CDK5RAP3,0.268294494,0.158736071,no hit,Huh7
1-10 FA,ST13|ST13P4,-0.303057362,0.158971254,no hit,Huh7
1-10 FA,PTBP1,0.191848436,0.160463355,no hit,Huh7
1-10 FA,RPL4,-0.313230603,0.161950766,no hit,Huh7
1-10 FA,NOP56,0.285919063,0.163431518,no hit,Huh7
1-10 FA,RPS3A,-0.20913726,0.163592358,no hit,Huh7
1-10 FA,SIN3A,0.320606183,0.164953242,no hit,Huh7
1-10 FA,AKR1B10,-0.702287725,0.165303248,no hit,Huh7
1-10 FA,FKBP10,0.169155501,0.167720335,no hit,Huh7
1-10 FA,NOL6,0.205130824,0.168394716,no hit,Huh7
1-10 FA,XPO1,-0.220695864,0.16856687,no hit,Huh7
1-10 FA,ACOX1,0.273514861,0.170745746,no hit,Huh7
1-10 FA,TRIP12,0.311433007,0.170925484,no hit,Huh7
1-10 FA,FTO,-0.371569939,0.170960203,no hit,Huh7
1-10 FA,PICALM,-0.147630631,0.17098524,no hit,Huh7
1-10 FA,NAGA,0.138377348,0.172416394,no hit,Huh7
1-10 FA,MYO1B,0.290101429,0.173004844,no hit,Huh7
1-10 FA,ARID1A,0.306166683,0.173462848,no hit,Huh7
1-10 FA,PHGDH,-0.710461789,0.175389519,no hit,Huh7
1-10 FA,SEC16A,-0.295069719,0.176378662,no hit,Huh7
1-10 FA,MCM7,-0.345479032,0.177169445,no hit,Huh7
1-10 FA,FLNC,-0.152489754,0.179965152,no hit,Huh7
1-10 FA,VPS35,-0.196008186,0.180670757,no hit,Huh7
1-10 FA,RCN2,0.330277062,0.181065086,no hit,Huh7
1-10 FA,NSF,-0.19257062,0.181645588,no hit,Huh7
1-10 FA,GTF2I,0.279911724,0.182639458,no hit,Huh7
1-10 FA,RPL27A,-0.197006385,0.182707075,no hit,Huh7
1-10 FA,SKP1,-0.312220086,0.182937247,no hit,Huh7
1-10 FA,RPS3,-0.183121572,0.18310338,no hit,Huh7
1-10 FA,LASP1,-0.427060619,0.183273651,no hit,Huh7
1-10 FA,APLP2,0.217534058,0.183429825,no hit,Huh7
1-10 FA,ACTN4,0.147867264,0.184436696,no hit,Huh7
1-10 FA,FLNA,-0.165760585,0.184557729,no hit,Huh7
1-10 FA,RBM25,0.304914783,0.185230165,no hit,Huh7
1-10 FA,NQO1,-0.539846542,0.18528862,no hit,Huh7
1-10 FA,SERPINE1,0.499966971,0.186235336,no hit,Huh7
1-10 FA,IVD,0.201727116,0.186578747,no hit,Huh7
1-10 FA,SUPT16H,0.142430297,0.186935155,no hit,Huh7
1-10 FA,HNRNPC,0.264074854,0.1870831,no hit,Huh7
1-10 FA,ANXA4,-0.788025655,0.187840758,no hit,Huh7
1-10 FA,MTHFD2,0.280943341,0.189222124,no hit,Huh7
1-10 FA,BCL2L13,0.200106182,0.189560054,no hit,Huh7
1-10 FA,MANBA,0.236462867,0.190265347,no hit,Huh7
1-10 FA,RPL17|RPL17-C18orf32,-0.212545697,0.190480856,no hit,Huh7
1-10 FA,TNS3,-0.179898252,0.190559332,no hit,Huh7
1-10 FA,PPIH,-0.166387014,0.192021932,no hit,Huh7
1-10 FA,CTTN,0.164929977,0.192368331,no hit,Huh7
1-10 FA,LRRC15,0.286052838,0.192781835,no hit,Huh7
1-10 FA,PRDX2,-0.428277251,0.197002002,no hit,Huh7
1-10 FA,PCCB,0.170251182,0.19700893,no hit,Huh7
1-10 FA,CHD4,0.260791658,0.19829738,no hit,Huh7
1-10 FA,MAP1B,-0.430328711,0.19910939,no hit,Huh7
1-10 FA,NCAPD2,-0.171046579,0.199222976,no hit,Huh7
1-10 FA,NUP205,0.221293248,0.199261424,no hit,Huh7
1-10 FA,HIST1H1B,0.203421,0.199949551,no hit,Huh7
1-10 FA,CHERP,0.199342831,0.202041454,no hit,Huh7
1-10 FA,BAT3|BAG6,-0.18736075,0.203692857,no hit,Huh7
1-10 FA,HNRNPF,0.153126686,0.204644721,no hit,Huh7
1-10 FA,NUP188,0.28634942,0.206332978,no hit,Huh7
1-10 FA,SYMPK,0.436824726,0.206901923,no hit,Huh7
1-10 FA,EHMT1,0.25505218,0.210405294,no hit,Huh7
1-10 FA,KPNB1,-0.240069471,0.211834684,no hit,Huh7
1-10 FA,SNRNP70,0.236584061,0.213433586,no hit,Huh7
1-10 FA,NUP107,0.291843726,0.214227785,no hit,Huh7
1-10 FA,PSAT1,-0.495099686,0.214609542,no hit,Huh7
1-10 FA,KPNA1,-0.125613252,0.215340273,no hit,Huh7
1-10 FA,NUP133,0.219999778,0.216349454,no hit,Huh7
1-10 FA,TGM2,-0.675870522,0.216693054,no hit,Huh7
1-10 FA,HEATR1,0.288376311,0.216719489,no hit,Huh7
1-10 FA,DARS,-0.184389848,0.217461575,no hit,Huh7
1-10 FA,YBX1,-0.155315455,0.217472367,no hit,Huh7
1-10 FA,MRPL49,0.142613757,0.21830343,no hit,Huh7
1-10 FA,KARS,-0.231875201,0.218983286,no hit,Huh7
1-10 FA,ARHGAP1,-0.205428916,0.219148043,no hit,Huh7
1-10 FA,EIF4E,-0.147769577,0.219679516,no hit,Huh7
1-10 FA,GPT2,0.189509187,0.220154114,no hit,Huh7
1-10 FA,VARS2,0.189332901,0.220831161,no hit,Huh7
1-10 FA,NUP155,0.186205094,0.221359901,no hit,Huh7
1-10 FA,EXOSC5,0.238199218,0.222364266,no hit,Huh7
1-10 FA,ZYX,-0.412886856,0.223836724,no hit,Huh7
1-10 FA,MAT2A,-0.341143714,0.225544914,no hit,Huh7
1-10 FA,CALU,0.346876357,0.226315826,no hit,Huh7
1-10 FA,MRE11A,0.192150968,0.227763866,no hit,Huh7
1-10 FA,SUPV3L1,0.274835408,0.229610704,no hit,Huh7
1-10 FA,PDHB,0.216690724,0.230260862,no hit,Huh7
1-10 FA,DDX6,-0.146917072,0.230743772,no hit,Huh7
1-10 FA,KIAA1429,0.309304362,0.231265749,no hit,Huh7
1-10 FA,RTL1,-0.49601338699999997,0.233577003,no hit,Huh7
1-10 FA,CRLF3,-0.171214565,0.234183005,no hit,Huh7
1-10 FA,IMP3,0.27517181,0.236159632,no hit,Huh7
1-10 FA,STRBP,0.175975661,0.236163689,no hit,Huh7
1-10 FA,NUP93,0.194845656,0.236181992,no hit,Huh7
1-10 FA,ALDH2,0.162638951,0.23623355,no hit,Huh7
1-10 FA,GARS,-0.344626722,0.237886069,no hit,Huh7
1-10 FA,UTRN,0.224958094,0.238037014,no hit,Huh7
1-10 FA,LAP3,0.148482672,0.238663807,no hit,Huh7
1-10 FA,DCD,0.608348553,0.239033611,no hit,Huh7
1-10 FA,LSS,0.412375895,0.239948681,no hit,Huh7
1-10 FA,EFHD2,-0.23356351,0.240069669,no hit,Huh7
1-10 FA,EIF1AY|EIF1AX,-0.19305477099999999,0.241338742,no hit,Huh7
1-10 FA,MCM2,-0.283185933,0.241573223,no hit,Huh7
1-10 FA,DPP7,0.201523226,0.243873369,no hit,Huh7
1-10 FA,XRCC5,-0.14480403,0.247600993,no hit,Huh7
1-10 FA,EIF2S3|EIF2S3L,-0.313509805,0.249193937,no hit,Huh7
1-10 FA,DDB1,-0.131492473,0.24967803,no hit,Huh7
1-10 FA,BOP1,0.184052397,0.249848941,no hit,Huh7
1-10 FA,HMGN1,0.213868663,0.251790215,no hit,Huh7
1-10 FA,HNRNPR,0.296881571,0.253660224,no hit,Huh7
1-10 FA,RPL9,-0.237337781,0.256420624,no hit,Huh7
1-10 FA,SND1,0.237527676,0.261121488,no hit,Huh7
1-10 FA,NUP54,0.15201738,0.261620396,no hit,Huh7
1-10 FA,ACSL4,0.227122489,0.261669504,no hit,Huh7
1-10 FA,XRCC6,-0.136642444,0.262690613,no hit,Huh7
1-10 FA,ARCN1,-0.135829569,0.263146934,no hit,Huh7
1-10 FA,MYH9,-0.226711611,0.263223859,no hit,Huh7
1-10 FA,OGDHL,0.138119073,0.263751192,no hit,Huh7
1-10 FA,KHSRP,0.124221145,0.26451721500000003,no hit,Huh7
1-10 FA,VCP,-0.169082575,0.264744815,no hit,Huh7
1-10 FA,NACA,-0.284924854,0.266279264,no hit,Huh7
1-10 FA,DDX1,-0.126616405,0.26762866,no hit,Huh7
1-10 FA,MCM4,-0.247011529,0.27130116,no hit,Huh7
1-10 FA,SPTAN1,0.142343465,0.271610984,no hit,Huh7
1-10 FA,SCIN,0.199056134,0.272194835,no hit,Huh7
1-10 FA,ALDH1B1,0.187404767,0.273040844,no hit,Huh7
1-10 FA,PRKCSH,0.472833882,0.275287084,no hit,Huh7
1-10 FA,GPX4,-0.205410743,0.279997273,no hit,Huh7
1-10 FA,TRMT10C,0.259597287,0.28290977,no hit,Huh7
1-10 FA,RIF1,0.282075496,0.286301993,no hit,Huh7
1-10 FA,USP39,-0.146742059,0.287598364,no hit,Huh7
1-10 FA,TSFM,0.142123262,0.288764618,no hit,Huh7
1-10 FA,RBBP7,0.150004962,0.288788909,no hit,Huh7
1-10 FA,NAPA,-0.153053708,0.288953865,no hit,Huh7
1-10 FA,PTPN1,0.212621778,0.289003289,no hit,Huh7
1-10 FA,TNKS1BP1,0.121499385,0.290466626,no hit,Huh7
1-10 FA,PMPCA,0.115711178,0.290853035,no hit,Huh7
1-10 FA,ATXN2L,-0.191020428,0.291688068,no hit,Huh7
1-10 FA,SRRT,0.144324952,0.291710509,no hit,Huh7
1-10 FA,MPHOSPH8,0.191131964,0.292319061,no hit,Huh7
1-10 FA,ALDH9A1,-0.130631197,0.293541967,no hit,Huh7
1-10 FA,KDELC1,0.457726428,0.294264669,no hit,Huh7
1-10 FA,ILF2,0.225313509,0.294798589,no hit,Huh7
1-10 FA,RRAS2,0.207612735,0.295265195,no hit,Huh7
1-10 FA,KDM1A,0.145359964,0.296461119,no hit,Huh7
1-10 FA,PPP1CB,-0.190001003,0.297153143,no hit,Huh7
1-10 FA,SYNCRIP,0.148110295,0.297850138,no hit,Huh7
1-10 FA,9-Sep,-0.158840784,0.300113613,no hit,Huh7
1-10 FA,SYNE2,0.363251508,0.300670818,no hit,Huh7
1-10 FA,RAD50,-0.128196284,0.300724667,no hit,Huh7
1-10 FA,RPL7,-0.23545047,0.30259727,no hit,Huh7
1-10 FA,RFC3,0.142384506,0.304610864,no hit,Huh7
1-10 FA,LSM6,-0.174114724,0.305543913,no hit,Huh7
1-10 FA,PSMD5,-0.1544333,0.306319373,no hit,Huh7
1-10 FA,TBCD,-0.287113277,0.306347347,no hit,Huh7
1-10 FA,PRKACB|PRKACA,0.137775799,0.306450506,no hit,Huh7
1-10 FA,HSD17B4,0.17259858,0.306879645,no hit,Huh7
1-10 FA,GLYR1,0.199173776,0.307077706,no hit,Huh7
1-10 FA,PPP1CA,0.129904345,0.307190544,no hit,Huh7
1-10 FA,GPS1,-0.134601851,0.309594694,no hit,Huh7
1-10 FA,GLA,0.349603408,0.31222648,no hit,Huh7
1-10 FA,CTSL,0.116760876,0.313369069,no hit,Huh7
1-10 FA,CWC22,0.176773844,0.315503046,no hit,Huh7
1-10 FA,TOP2A,0.250803751,0.320811372,no hit,Huh7
1-10 FA,ALDH6A1,0.141651006,0.321988549,no hit,Huh7
1-10 FA,KPRP,0.494868734,0.325027637,no hit,Huh7
1-10 FA,RPL3,-0.150702288,0.326135029,no hit,Huh7
1-10 FA,HSPE1-MOB4,0.143076903,0.327039261,no hit,Huh7
1-10 FA,RAB18,0.138158961,0.330744933,no hit,Huh7
1-10 FA,SMARCA5,0.222947235,0.330780935,no hit,Huh7
1-10 FA,GGH,0.253657848,0.331704437,no hit,Huh7
1-10 FA,SNX1,0.118110534,0.333505514,no hit,Huh7
1-10 FA,PCK2,0.134800959,0.33436703,no hit,Huh7
1-10 FA,TPM3,-0.230823687,0.336575791,no hit,Huh7
1-10 FA,FXN,0.150701441,0.337169397,no hit,Huh7
1-10 FA,PITRM1,0.181858123,0.337435938,no hit,Huh7
1-10 FA,IGF2BP3,-0.155013198,0.33876833,no hit,Huh7
1-10 FA,PKP1,0.295647232,0.339309881,no hit,Huh7
1-10 FA,COL4A3BP,-0.126290616,0.341985913,no hit,Huh7
1-10 FA,TEAD1,0.389248662,0.345191321,no hit,Huh7
1-10 FA,FLII,0.144232013,0.34667601,no hit,Huh7
1-10 FA,MAPK14,-0.177565067,0.346855177,no hit,Huh7
1-10 FA,DCTN2,-0.135259168,0.349662344,no hit,Huh7
1-10 FA,RCN1,0.244865207,0.352336143,no hit,Huh7
1-10 FA,EZR,-0.118448748,0.353160147,no hit,Huh7
1-10 FA,EML2,-0.258670458,0.353368529,no hit,Huh7
1-10 FA,DSG1,0.534904201,0.354482009,no hit,Huh7
1-10 FA,PRPF8,0.126067427,0.356168141,no hit,Huh7
1-10 FA,SEC23A,-0.135733069,0.356911157,no hit,Huh7
1-10 FA,KPNA3,-0.162933215,0.35739299,no hit,Huh7
1-10 FA,HSPA1B|HSPA1A,-0.164359579,0.357630935,no hit,Huh7
1-10 FA,EIF3I,-0.127685325,0.358360139,no hit,Huh7
1-10 FA,PPA2,0.132253026,0.360337506,no hit,Huh7
1-10 FA,RSF1,0.245456459,0.362612999,no hit,Huh7
1-10 FA,FN1,0.281903717,0.367392066,no hit,Huh7
1-10 FA,AP2B1,0.132997051,0.36843101,no hit,Huh7
1-10 FA,FKBP8,0.133862534,0.372387558,no hit,Huh7
1-10 FA,LEO1,0.114411021,0.374133202,no hit,Huh7
1-10 FA,SF3B2,0.163627875,0.376132782,no hit,Huh7
1-10 FA,LAS1L,0.175739808,0.37688852900000003,no hit,Huh7
1-10 FA,CYP3A5,0.166670637,0.380966925,no hit,Huh7
1-10 FA,OSBPL6,-0.1272046,0.381069158,no hit,Huh7
1-10 FA,TIMM44,0.232927615,0.381456777,no hit,Huh7
1-10 FA,CHD8|CHD9|CHD7,0.252537949,0.381625075,no hit,Huh7
1-10 FA,KHDRBS1,0.206776566,0.384088938,no hit,Huh7
1-10 FA,EPS15L1,-0.161331126,0.384933045,no hit,Huh7
1-10 FA,ARG1,0.407498845,0.387148822,no hit,Huh7
1-10 FA,COL6A1,0.376898277,0.388415503,no hit,Huh7
1-10 FA,VBP1,-0.191866668,0.392034563,no hit,Huh7
1-10 FA,TNPO1,-0.127086257,0.392038033,no hit,Huh7
1-10 FA,RAB5C,0.105806615,0.399734168,no hit,Huh7
1-10 FA,ARPC1B,-0.133500372,0.401878915,no hit,Huh7
1-10 FA,CDH6,0.327338895,0.402241791,no hit,Huh7
1-10 FA,GSN,-0.326574913,0.403047572,no hit,Huh7
1-10 FA,IQGAP2,-0.212987606,0.405103614,no hit,Huh7
1-10 FA,C14orf166,0.097321466,0.406033694,no hit,Huh7
1-10 FA,NUP160,0.208888173,0.406967223,no hit,Huh7
1-10 FA,LSM8,0.11698068,0.410024477,no hit,Huh7
1-10 FA,SMC1A,0.151124578,0.415384316,no hit,Huh7
1-10 FA,FSCN1,-0.322962369,0.417112141,no hit,Huh7
1-10 FA,EWSR1,-0.16314218,0.418134831,no hit,Huh7
1-10 FA,NFU1,0.119352246,0.418162524,no hit,Huh7
1-10 FA,EIF3A,-0.152847933,0.423874821,no hit,Huh7
1-10 FA,GNPDA1,-0.207216691,0.424578602,no hit,Huh7
1-10 FA,FUS,0.135229531,0.425053049,no hit,Huh7
1-10 FA,CNOT1,-0.128884893,0.427681858,no hit,Huh7
1-10 FA,HOGA1,0.140379907,0.430249902,no hit,Huh7
1-10 FA,NPC2,0.196239871,0.432611579,no hit,Huh7
1-10 FA,RAB11A|RAB11B,0.103177516,0.433336262,no hit,Huh7
1-10 FA,DSC1,0.49290061,0.433464474,no hit,Huh7
1-10 FA,HNRNPH3,0.080347108,0.436500162,no hit,Huh7
1-10 FA,TRNT1,0.105194133,0.437255589,no hit,Huh7
1-10 FA,G3BP1,0.092595633,0.438482778,no hit,Huh7
1-10 FA,7-Sep,-0.114506388,0.439305086,no hit,Huh7
1-10 FA,MYL12A|MYL12B,-0.199635356,0.439556186,no hit,Huh7
1-10 FA,DSP,0.432380086,0.440008681,no hit,Huh7
1-10 FA,MKI67,0.192662635,0.441896858,no hit,Huh7
1-10 FA,XRN2,0.123059313,0.442729254,no hit,Huh7
1-10 FA,CCT2,0.143083174,0.444709268,no hit,Huh7
1-10 FA,HNRNPUL1,0.073826721,0.445919682,no hit,Huh7
1-10 FA,FAHD1,0.178376539,0.44631624,no hit,Huh7
1-10 FA,OAT,-0.172844581,0.447673322,no hit,Huh7
1-10 FA,CD2BP2,0.102875217,0.450151817,no hit,Huh7
1-10 FA,MCM3,-0.192671755,0.451586984,no hit,Huh7
1-10 FA,EIF3D,-0.079733179,0.452584249,no hit,Huh7
1-10 FA,PABPC1,-0.0843843,0.458439704,no hit,Huh7
1-10 FA,CTBP1,-0.09492531,0.458510608,no hit,Huh7
1-10 FA,HDLBP,-0.085906539,0.460289983,no hit,Huh7
1-10 FA,FAHD2A,0.105568619,0.463052558,no hit,Huh7
1-10 FA,HEXB,0.164737272,0.463536643,no hit,Huh7
1-10 FA,EXOSC7,0.134601514,0.464549879,no hit,Huh7
1-10 FA,ATPAF1,0.131040334,0.468146112,no hit,Huh7
1-10 FA,EIF3L,-0.118758914,0.468853737,no hit,Huh7
1-10 FA,RAB1A,0.089899571,0.470341809,no hit,Huh7
1-10 FA,ECI1,0.151213231,0.480011913,no hit,Huh7
1-10 FA,CTNNB1,0.213463532,0.482326097,no hit,Huh7
1-10 FA,CSNK2A1,-0.118950445,0.482443707,no hit,Huh7
1-10 FA,CCT4,-0.09880801,0.490722086,no hit,Huh7
