LipidProbe,gene_name,logFC,pvalue,hit_annotation,CellLine
PE,RPL27A,-1.0844665,0.219772,no hit,HeLa
PE,HNRNPK,-0.6599319,0.1936588,no hit,HeLa
PE,RPL10,-1.1898856,0.2372063,no hit,HeLa
PE,EIF2S3,-1.0671759,0.1915754,no hit,HeLa
PE,CASC4,-0.4943941,0.2084111,no hit,HeLa
PE,MARS,0.3787247,0.3387717,no hit,HeLa
PE,RTN3,-0.3808997,0.426264,no hit,HeLa
PE,TNFRSF10A,-0.1066146,0.6591751,no hit,HeLa
PE,RPL35A,-1.0699368,0.2867419,no hit,HeLa
PE,RPS15A,-0.8310171,0.3115354,no hit,HeLa
PE,RPS26,-1.3299764,0.1930296,no hit,HeLa
PE,XRCC6,-0.6544365,0.3288321,no hit,HeLa
PE,RTN4,-0.9253006,0.0715115,no hit,HeLa
PE,PSMA1,-0.2073236,0.3497639,no hit,HeLa
PE,PSEN1,0.0490752,0.8768522,no hit,HeLa
PE,HNRNPC,-0.2451348,0.74095,no hit,HeLa
PE,ITGAV,0.2204525,0.5879407,no hit,HeLa
PE,SLC29A1,0.067147,0.8870697,no hit,HeLa
PE,CLUH,-1.0259678,0.0780417,no hit,HeLa
PE,LAMTOR2,0.0370592,0.936528,no hit,HeLa
PE,RPSA,-1.0851253,0.058195,no hit,HeLa
PE,LPCAT3,0.4758574,0.2467825,no hit,HeLa
PE,RPL9,-1.1384194,0.2597373,no hit,HeLa
PE,RAB21,0.3823176,0.111094,no hit,HeLa
PE,RAB5A,0.4798704,0.1118641,no hit,HeLa
PE,RPL12,-0.8483631,0.2999692,no hit,HeLa
PE,FERMT2,0.2277756,0.6783076,no hit,HeLa
PE,PVR,0.3156166,0.5524322,no hit,HeLa
PE,BAIAP2L1,0.1782274,0.7474485,no hit,HeLa
PE,UPF1,-0.873153,0.2918223,no hit,HeLa
PE,ANTXR1,-0.1052309,0.6681052,no hit,HeLa
PE,HRAS,-0.0020219,0.995638,no hit,HeLa
PE,RPL32,-0.8883385,0.3432933,no hit,HeLa
PE,CCT7,0.4732419,0.5806681,no hit,HeLa
PE,C14orf166,-0.7046305,0.1506105,no hit,HeLa
PE,LYPLA1,-0.1602324,0.6382971,no hit,HeLa
PE,PCYOX1,0.4072001,0.3384499,no hit,HeLa
PE,RPL37A,-1.0447554,0.3290567,no hit,HeLa
PE,RAB27A,0.4518342,0.360396,no hit,HeLa
PE,BCAP31,0.3408285,0.2876308,no hit,HeLa
PE,TMED7-TICAM2|TICAM2|TMED7,-0.1717446,0.7665532,no hit,HeLa
PE,ELAVL1,-0.3485923,0.5233957,no hit,HeLa
PE,DAGLB,-0.1672868,0.6071934,no hit,HeLa
PE,EIF3A,-1.0504894,0.2752273,no hit,HeLa
PE,DERL2,0.4816663,0.2076798,no hit,HeLa
PE,SLC38A2,-0.4364245,0.2752243,no hit,HeLa
PE,RPL31,-1.0987274,0.2812822,no hit,HeLa
PE,RPL18,-0.9497302,0.3409919,no hit,HeLa
PE,SLC35F6,-0.2156407,0.7070423,no hit,HeLa
PE,EIF2S1,-0.9023143,0.2225104,no hit,HeLa
PE,VPS35,-0.3605282,0.5421733,no hit,HeLa
PE,SNAP23,-0.0457802,0.8975413,no hit,HeLa
PE,CCT2,0.3322103,0.6709352,no hit,HeLa
PE,ATP6V0A1,0.2310992,0.3068558,no hit,HeLa
PE,ATL3,0.3934117,0.0735579,no hit,HeLa
PE,IGF2BP1,-1.0102529,0.1771116,no hit,HeLa
PE,EIF3D,-0.8500947,0.3232649,no hit,HeLa
PE,GGH,0.0564856,0.8605734,no hit,HeLa
PE,ERO1A,0.4630809,0.4239533,no hit,HeLa
PE,UBL3,0.3035245,0.4382518,no hit,HeLa
PE,TMED2,-0.3564787,0.4804389,no hit,HeLa
PE,LMAN2,-0.18457200000000001,0.6132973,no hit,HeLa
PE,DDX1,-0.7219445,0.3207356,no hit,HeLa
PE,RAB6A,-0.01696,0.9533015,no hit,HeLa
PE,SIGMAR1,0.4722193,0.3652529,no hit,HeLa
PE,FUBP3,-0.8228288,0.2591701,no hit,HeLa
PE,IMPDH2,0.3462835,0.4846863,no hit,HeLa
PE,HNRNPH1,-0.2258633,0.705339,no hit,HeLa
PE,RAB2A,-0.1124195,0.7583336,no hit,HeLa
PE,ILF3,-0.106283,0.8452011,no hit,HeLa
PE,ERGIC3,-0.3786691,0.3706778,no hit,HeLa
PE,TSPAN3,-0.3616053,0.3127074,no hit,HeLa
PE,CTSC,0.0799476,0.791074,no hit,HeLa
PE,ECE1,0.331679,0.4490837,no hit,HeLa
PE,RAB10,0.0514575,0.8111795,no hit,HeLa
PE,SLC1A4,0.2219732,0.5314052,no hit,HeLa
PE,DAD1,0.6055691,0.3013035,no hit,HeLa
PE,ERAP1,0.6005637,0.1719888,no hit,HeLa
PE,ERGIC1,0.0770924,0.7260678,no hit,HeLa
PE,MVP,-0.2576867,0.6424437,no hit,HeLa
PE,ITGB5,0.0670563,0.8260941,no hit,HeLa
PE,FEN1,-0.559013,0.4041246,no hit,HeLa
PE,ABCE1,-0.571933,0.4836823,no hit,HeLa
PE,RARS,0.4231013,0.3769824,no hit,HeLa
PE,EIF3L,-0.865914,0.3011011,no hit,HeLa
PE,RECQL,-0.8720744,0.236178,no hit,HeLa
PE,ADAM15,0.4820007,0.140979,no hit,HeLa
PE,TMED4,-0.1669862,0.6677787,no hit,HeLa
PE,RACK1,-0.8285872,0.1853885,no hit,HeLa
PE,HNRNPM,-0.1313169,0.7690945,no hit,HeLa
PE,VAMP8,-0.201922,0.6113554,no hit,HeLa
PE,EIF3B,-0.6229093,0.3662121,no hit,HeLa
PE,MOV10,-0.660373,0.2260206,no hit,HeLa
PE,ATP6V0D1,0.0733311,0.7702152,no hit,HeLa
PE,VAMP7,-0.0231325,0.9315266,no hit,HeLa
PE,TMED1,-0.1182927,0.7766722,no hit,HeLa
PE,SLC38A7,0.1262036,0.7504144,no hit,HeLa
PE,NEU1,0.4126054,0.2822999,no hit,HeLa
PE,LMNA,-0.1354718,0.8445276,no hit,HeLa
PE,SPTBN1,0.8697761,0.2050876,no hit,HeLa
PE,CTNNA1,-0.16918,0.7733563,no hit,HeLa
PE,EIF3H,-0.9723089,0.2391415,no hit,HeLa
PE,HEXB,-0.126065,0.8030471,no hit,HeLa
PE,GALNT7,0.0871305,0.7867553,no hit,HeLa
PE,ATP1B3,0.110101,0.8200051,no hit,HeLa
PE,ALDH7A1,0.470968,0.3470851,no hit,HeLa
PE,EIF3C,-0.7628475,0.25747949999999997,no hit,HeLa
PE,TCP1,0.3813473,0.7065899,no hit,HeLa
PE,SMC2,-0.8232297,0.1994572,no hit,HeLa
PE,HNRNPUL1,-0.1817665,0.6864037,no hit,HeLa
PE,EIF3E,-0.7451165,0.2611863,no hit,HeLa
PE,CCT5,0.252631,0.8068653,no hit,HeLa
PE,MYOF,0.1651339,0.7127568,no hit,HeLa
PE,SLC7A6,-0.0722096,0.8374706,no hit,HeLa
PE,SLC7A5,-0.1663057,0.6780564,no hit,HeLa
PE,HNRNPR,-0.1816969,0.6599363,no hit,HeLa
PE,RAB3D,0.2047058,0.509463,no hit,HeLa
PE,CSTB,-0.4572256,0.3277294,no hit,HeLa
PE,DDB1,0.2921831,0.2876371,no hit,HeLa
PE,TMEM109,0.2585744,0.6184753,no hit,HeLa
PE,MPDU1|HBEBP2BPA,0.2904126,0.5555073,no hit,HeLa
PE,PKN2,0.3285979,0.6096717,no hit,HeLa
PE,VCP,0.5938006,0.3261464,no hit,HeLa
PE,EPHX1,0.4878827,0.2989744,no hit,HeLa
PE,POFUT1,0.5126925,0.0720001,no hit,HeLa
PE,RPS21,-0.9200207,0.0256978,no hit,HeLa
PE,IGF2R,0.1507547,0.703993,no hit,HeLa
PE,CCT6A,0.3213645,0.7565114,no hit,HeLa
PE,ALYREF,0.055784,0.9181977,no hit,HeLa
PE,LNPEP,-0.1241197,0.7654046,no hit,HeLa
PE,SEC23IP,-0.8502318,0.2656788,no hit,HeLa
PE,ABCB6,0.5408159,0.1049927,no hit,HeLa
PE,SDCBP,0.5806899,0.1592729,no hit,HeLa
PE,HNRNPD,0.0555533,0.8866181,no hit,HeLa
PE,TMED9,-0.1722856,0.7396826,no hit,HeLa
PE,HSP90AB1,-0.0897142,0.8175263,no hit,HeLa
PE,DDR1,-0.0233097,0.9350488,no hit,HeLa
PE,RAB14,-0.1611457,0.6067444,no hit,HeLa
PE,TMEM106B,0.3989278,0.4382704,no hit,HeLa
PE,CCT4,0.3081591,0.768767,no hit,HeLa
PE,SCARB2,0.4324196,0.4845055,no hit,HeLa
PE,CCT3,0.2573196,0.7834786,no hit,HeLa
PE,FASN,-0.2757642,0.5161753,no hit,HeLa
PE,SCPEP1,-0.0589112,0.9035318,no hit,HeLa
PE,PARP1,0.1464677,0.81736,no hit,HeLa
PE,HADHB,0.3449166,0.4240061,no hit,HeLa
PE,RTCB,-0.5982079,0.3557466,no hit,HeLa
PE,NSUN2,-0.6447477,0.2202538,no hit,HeLa
PE,CTSA,-0.1374767,0.7694417,no hit,HeLa
PE,NCS1,0.2713215,0.4097841,no hit,HeLa
PE,ARL6IP5,0.2463498,0.6084416,no hit,HeLa
PE,GLA,0.3790152,0.4000791,no hit,HeLa
PE,ALDH9A1,0.2161166,0.5803803,no hit,HeLa
PE,RAB9A,0.0540906,0.8223089,no hit,HeLa
PE,SND1,-0.4387089,0.6431635,no hit,HeLa
PE,RAB7A,0.2065882,0.4822033,no hit,HeLa
PE,AHNAK,0.0956885,0.7691359,no hit,HeLa
PE,GYS1,-0.6397497,0.2904905,no hit,HeLa
PE,TFRC,0.0034287,0.9914545,no hit,HeLa
PE,NAGLU,-0.0308454,0.918546,no hit,HeLa
PE,ATP6V1A,-0.0399806,0.865436,no hit,HeLa
PE,ATP2C1,-0.1061876,0.70962,no hit,HeLa
PE,DDR2,-0.1574708,0.5336436,no hit,HeLa
PE,RRBP1,0.0653534,0.9102602,no hit,HeLa
PE,TMX1,0.0220703,0.9562475,no hit,HeLa
PE,PROCR,0.3599981,0.3502955,no hit,HeLa
PE,SLC38A1,-0.3693581,0.4008171,no hit,HeLa
PE,EIF3I,-0.909898,0.0324603,no hit,HeLa
PE,PSMB5,-0.1225236,0.6620449,no hit,HeLa
PE,PSAP,-0.0082476,0.985388,no hit,HeLa
PE,PTBP1,-0.6011508,0.2957882,no hit,HeLa
PE,MYH9,0.2804252,0.6545573,no hit,HeLa
PE,DNAJA1,-0.5552552,0.456788,no hit,HeLa
PE,EPRS,-0.125285,0.7432274,no hit,HeLa
PE,BANF1,-0.491748,0.0718836,no hit,HeLa
PE,PKM,0.1021601,0.8034319,no hit,HeLa
PE,CD97,-0.0022931,0.9958372,no hit,HeLa
PE,TPP1,0.120232,0.7600598,no hit,HeLa
PE,FAM49B,-0.0407488,0.9124582,no hit,HeLa
PE,CPA4,0.3069382,0.5125877,no hit,HeLa
PE,AIMP1,0.2273129,0.4652897,no hit,HeLa
PE,TOMM40,0.3128903,0.6050823,no hit,HeLa
PE,ATP5L,0.5384218,0.3257173,no hit,HeLa
PE,YARS,0.0917299,0.8025687,no hit,HeLa
PE,HEXA,0.0904322,0.8601895,no hit,HeLa
PE,LRP1,-0.1882392,0.5957946,no hit,HeLa
PE,PSMA6,-0.1002187,0.7513365,no hit,HeLa
PE,HFE,-0.1349335,0.6148657,no hit,HeLa
PE,CSRP1,0.3807524,0.5369149,no hit,HeLa
PE,ARL8B,-0.1170163,0.7319887,no hit,HeLa
PE,SRP9,-0.2270302,0.4263129,no hit,HeLa
PE,PDLIM1,0.3823953,0.1882691,no hit,HeLa
PE,SLC39A14,-0.1539015,0.6631376,no hit,HeLa
PE,PDCD4,-0.4801519,0.421892,no hit,HeLa
PE,PPT1,0.0349463,0.9332663,no hit,HeLa
PE,CDC2|CDK1,-0.3084831,0.6067294,no hit,HeLa
PE,CTSD,-0.1605212,0.7294295,no hit,HeLa
PE,GBA,0.2852768,0.5056893,no hit,HeLa
PE,NSF,-0.1084306,0.8680612,no hit,HeLa
PE,SLC7A1,-0.331782,0.3512966,no hit,HeLa
PE,VLDLR,-0.3844171,0.351565,no hit,HeLa
PE,PRPF19,0.1949323,0.6263926,no hit,HeLa
PE,ZDHHC20,-0.1573023,0.5212706,no hit,HeLa
PE,DHX9,0.228274,0.7099837,no hit,HeLa
PE,GALNT2,0.0380946,0.9376862,no hit,HeLa
PE,PPA2,0.2148074,0.5595905,no hit,HeLa
PE,RAB5C,0.1389822,0.6607945,no hit,HeLa
PE,KPNA2,0.098318,0.7040141,no hit,HeLa
PE,SLC16A3,-0.4148181,0.3429709,no hit,HeLa
PE,ACP2,0.3662572,0.5415403,no hit,HeLa
PE,HIST1H4A,0.2442689,0.7626573,no hit,HeLa
PE,YIF1B,-0.2527999,0.5398689,no hit,HeLa
PE,PRKDC,0.0620125,0.9205066,no hit,HeLa
PE,KHSRP,-0.2753133,0.1629189,no hit,HeLa
PE,IARS,0.2864244,0.5974649,no hit,HeLa
PE,SLC3A2,-0.0473317,0.8918751,no hit,HeLa
PE,HNRNPU,0.2218324,0.6979303,no hit,HeLa
PE,ILF2,-0.138628,0.7545349,no hit,HeLa
PE,SEC22B,-0.0596189,0.8332149,no hit,HeLa
PE,CLIC1,-0.472471,0.0510675,no hit,HeLa
PE,CPD,-0.2129421,0.5531499,no hit,HeLa
PE,DDX5,0.3519765,0.5144844,no hit,HeLa
PE,NPC1,0.2383349,0.6246705,no hit,HeLa
PE,GLB1,0.2081011,0.6468527,no hit,HeLa
PE,SERINC1,0.1605051,0.7467786,no hit,HeLa
PE,PRSS56,-0.1718653,0.6149892,no hit,HeLa
PE,COTL1,-0.2204299,0.525592,no hit,HeLa
PE,SRP14,-0.0499319,0.9404222,no hit,HeLa
PE,NAPG,-0.3614983,0.1714763,no hit,HeLa
PE,RAB4A,-0.1636162,0.4914075,no hit,HeLa
PE,ERP44,-0.0037553,0.9900864,no hit,HeLa
PE,IL6ST,-0.0802392,0.779483,no hit,HeLa
PE,LAMP1,0.2776255,0.512425,no hit,HeLa
PE,EIF3J,-0.5000801,0.3056907,no hit,HeLa
PE,HSP90AA1,-0.1032756,0.802282,no hit,HeLa
PE,SRP72,0.0322529,0.9502171,no hit,HeLa
PE,FSCN1,0.208242,0.6862032,no hit,HeLa
PE,PRDX4,0.4215892,0.3083293,no hit,HeLa
PE,STK26,0.0810178,0.6281173,no hit,HeLa
PE,CD63,0.2716092,0.6691684,no hit,HeLa
PE,SPTAN1,0.5237709,0.4781006,no hit,HeLa
PE,LMAN1,-0.0809709,0.9129827,no hit,HeLa
PE,DDX17,-0.1396869,0.6913271,no hit,HeLa
PE,GAPDH,-0.0249406,0.968891,no hit,HeLa
PE,RRAS,0.3152153,0.3586577,no hit,HeLa
PE,HNRNPF,-0.4538482,0.6018054,no hit,HeLa
PE,NA,NA,NA,NA,HeLa
Spa,PITPNB,2.097033601,3.4e-6,enriched hit,Huh7
Spa,VDAC2,1.739838756,4.94e-6,enriched hit,Huh7
Spa,NUCB2|Nucb2|HEL-S-109,1.053900939,1.88e-5,enriched hit,Huh7
Spa,PKP1,-1.820530117,8.34e-5,no hit,Huh7
Spa,PGAM1,-1.113220028,8.84e-5,no hit,Huh7
Spa,SDF4,0.793822338,9.18e-5,enriched hit,Huh7
Spa,CBX1,1.004731467,9.71e-5,enriched hit,Huh7
Spa,HEATR3,-1.126425449,1.18e-4,no hit,Huh7
Spa,HSPA5,0.789761217,1.2e-4,enriched hit,Huh7
Spa,HSP90B1,0.731388252,1.23e-4,enriched hit,Huh7
Spa,RRBP1,0.639950272,1.37e-4,enriched hit,Huh7
Spa,NUCB1,0.906175453,1.67e-4,enriched hit,Huh7
Spa,ARG1,-2.51482827,1.94e-4,no hit,Huh7
Spa,ECH1,1.038353423,2.33e-4,enriched hit,Huh7
Spa,SERPINB12,-2.681362393,2.55e-4,no hit,Huh7
Spa,PLEC,0.504504385,2.82e-4,no hit,Huh7
Spa,KPRP,-2.542880557,2.85e-4,no hit,Huh7
Spa,NRDC,-0.80285267,3.09e-4,no hit,Huh7
Spa,XP32,-3.028127831,3.44e-4,no hit,Huh7
Spa,ESD,-1.554341529,3.71e-4,no hit,Huh7
Spa,CDC123,-0.779293482,4.05e-4,no hit,Huh7
Spa,HNRNPUL2-BSCL2|HNRNPUL2,0.556062268,4.8e-4,no hit,Huh7
Spa,HADHA,0.558814436,4.81e-4,no hit,Huh7
Spa,JUP,-1.947709154,4.85e-4,no hit,Huh7
Spa,VDAC1,1.196967199,4.91e-4,enriched hit,Huh7
Spa,PDIA3,0.685955661,4.93e-4,enriched hit,Huh7
Spa,NCL,0.634981278,5.91e-4,enriched hit,Huh7
Spa,XPO7,-0.620572799,6.67e-4,no hit,Huh7
Spa,PREP,-0.764790191,7.26e-4,no hit,Huh7
Spa,DLST,0.466120005,7.68e-4,no hit,Huh7
Spa,CUL5,-0.724828512,8.03e-4,no hit,Huh7
Spa,DSP,-2.495615613,8.04e-4,no hit,Huh7
Spa,ECHS1,0.722155555,8.5e-4,enriched hit,Huh7
Spa,IPO7,-0.513644769,8.86e-4,no hit,Huh7
Spa,GLRX5,0.459175118,8.89e-4,no hit,Huh7
Spa,ARF4,-0.44977614,9.4e-4,no hit,Huh7
Spa,IPO9,-0.50479137,9.91e-4,no hit,Huh7
Spa,NSUN2,-0.541632417,0.001068507,no hit,Huh7
Spa,ERH,0.541155717,0.001069002,no hit,Huh7
Spa,CAD,-0.52448395,0.001137683,no hit,Huh7
Spa,GMPS,-0.674501033,0.001163372,no hit,Huh7
Spa,MRPL20,0.597677021,0.001168631,enriched hit,Huh7
Spa,EIF4A2,-0.904310852,0.001180621,no hit,Huh7
Spa,PRDX2,-1.353711563,0.00125852,no hit,Huh7
Spa,NPLOC4,-0.407320341,0.001342517,no hit,Huh7
Spa,SMS,-0.678095013,0.001367423,no hit,Huh7
Spa,GANAB,0.492575958,0.00144302,no hit,Huh7
Spa,P4HB,0.662294134,0.001446072,enriched hit,Huh7
Spa,SARNP,0.563170005,0.001563519,no hit,Huh7
Spa,PSMA1,-0.537817721,0.001571319,no hit,Huh7
Spa,HSPA9,0.554708848,0.001635541,no hit,Huh7
Spa,BLMH,-0.789986063,0.00167603,no hit,Huh7
Spa,P4HA2,0.486002086,0.001696474,no hit,Huh7
Spa,ATP6V1A,0.454842817,0.001809277,no hit,Huh7
Spa,KTN1,0.701613567,0.001825635,enriched hit,Huh7
Spa,ATP6V1B2,0.394284267,0.001826292,no hit,Huh7
Spa,ACADM,0.441431437,0.001846368,no hit,Huh7
Spa,PSMB5,-0.49000846,0.001882842,no hit,Huh7
Spa,CRTAP,0.455650927,0.001932389,no hit,Huh7
Spa,UQCRC1,0.460078313,0.002071215,no hit,Huh7
Spa,LANCL2,-0.534321001,0.002084044,no hit,Huh7
Spa,PSMA7,-0.478332217,0.002098041,no hit,Huh7
Spa,AKR1C3,-0.678045905,0.002101621,no hit,Huh7
Spa,PES1,0.683409423,0.00212182,enriched hit,Huh7
Spa,SHMT1,-0.570764519,0.002174536,no hit,Huh7
Spa,PLOD2,0.479324804,0.00224134,no hit,Huh7
Spa,ENOPH1,-0.722026154,0.002244141,no hit,Huh7
Spa,STAT3,-0.434457455,0.002422944,no hit,Huh7
Spa,MPRIP,0.513724408,0.002447655,no hit,Huh7
Spa,RMDN1,0.400138638,0.002496442,no hit,Huh7
Spa,ACOT9,0.529703667,0.002528857,no hit,Huh7
Spa,PGK1,-0.668147222,0.002705604,no hit,Huh7
Spa,DSG1,-2.146885571,0.002719012,no hit,Huh7
Spa,CAPN1,-0.618721945,0.002752467,no hit,Huh7
Spa,SFPQ,0.382244216,0.002891727,no hit,Huh7
Spa,PLOD3,0.462287368,0.002910718,no hit,Huh7
Spa,TMEM189-UBE2V1|UBE2V1,-0.873845783,0.002915856,no hit,Huh7
Spa,POLDIP2,0.372057931,0.002981277,no hit,Huh7
Spa,HADH,0.440292453,0.003021903,no hit,Huh7
Spa,UBR4,-0.498032892,0.003104385,no hit,Huh7
Spa,SQRDL,0.428974889,0.003201585,no hit,Huh7
Spa,CDK6,-0.487895115,0.00321183,no hit,Huh7
Spa,RNPEP,-0.537364115,0.003216513,no hit,Huh7
Spa,PHYHIPL,-0.517609338,0.00322084,no hit,Huh7
Spa,GDI2,-0.713606637,0.003232084,no hit,Huh7
Spa,COPG1,-0.374812575,0.003380798,no hit,Huh7
Spa,TGM3,-1.283409741,0.003404286,no hit,Huh7
Spa,P4HA1,0.478919209,0.003486847,no hit,Huh7
Spa,GFPT1,-0.671462916,0.003517718,no hit,Huh7
Spa,KIF20B,0.48911036,0.003608968,no hit,Huh7
Spa,hCG_2039566|A0A0U1RRH7|HIST1H2AB|HIST1H2AG|HIST1H2AD|HIST2H2AC|HIST2H2AA3|HIST3H2A|HIST1H2AC|HIST1H2AH|HIST1H2AJ|H2AFJ,0.602648652,0.003622995,enriched hit,Huh7
Spa,ARCN1,-0.424309822,0.003782471,no hit,Huh7
Spa,TUFM,0.346138347,0.003862113,no hit,Huh7
Spa,CUL3,-0.435084587,0.003884946,no hit,Huh7
Spa,SEC31A,-0.370690599,0.003932088,no hit,Huh7
Spa,ACACA,-0.493576803,0.004062143,no hit,Huh7
Spa,HYOU1,0.519809817,0.004103245,no hit,Huh7
Spa,UGDH,-0.734332778,0.004222534,no hit,Huh7
Spa,CSPG4,0.465142859,0.004276712,no hit,Huh7
Spa,ETHE1,0.404618669,0.004387751,no hit,Huh7
Spa,ATP6V1E1,0.360755824,0.004553592,no hit,Huh7
Spa,RRM1,-0.559690927,0.004561285,no hit,Huh7
Spa,DSC1,-2.157807523,0.004704429,no hit,Huh7
Spa,PDIA4,0.838184955,0.004724677,enriched candidate,Huh7
Spa,ISYNA1,-0.529995433,0.004727646,no hit,Huh7
Spa,RAB3GAP2,-0.370897516,0.004805722,no hit,Huh7
Spa,TSFM,0.448826047,0.005016851,no hit,Huh7
Spa,RRM2,-0.845271754,0.005084664,no hit,Huh7
Spa,PSMC5,-0.34078817,0.005166446,no hit,Huh7
Spa,UBA1,-0.539021566,0.005185633,no hit,Huh7
Spa,H2AFY,0.432222657,0.005187903,no hit,Huh7
Spa,LARS,-0.364833027,0.005194097,no hit,Huh7
Spa,PMPCB,0.35523452,0.005208493,no hit,Huh7
Spa,OLA1,-0.401347331,0.00529017,no hit,Huh7
Spa,PDCD6IP,-0.618325013,0.005512949,no hit,Huh7
Spa,DPP3,-0.687159908,0.005708496,no hit,Huh7
Spa,VIM,0.588869426,0.005713841,enriched candidate,Huh7
Spa,TARS,-0.492931344,0.005838452,no hit,Huh7
Spa,UGGT1,0.388633132,0.005839031,no hit,Huh7
Spa,RPL6,-0.665362065,0.005899763,no hit,Huh7
Spa,XPO4,-0.354374672,0.005946256,no hit,Huh7
Spa,TBC1D15,-0.41715744,0.0060479,no hit,Huh7
Spa,PDHB,0.581668323,0.006065114,no hit,Huh7
Spa,TXN,-0.792075901,0.006154684,no hit,Huh7
Spa,AIFM1,0.496301386,0.006221439,no hit,Huh7
Spa,HNRNPA3,0.376897405,0.006274614,no hit,Huh7
Spa,GPS1,-0.428309017,0.006291135,no hit,Huh7
Spa,IDE,-0.399289267,0.00634021,no hit,Huh7
Spa,KPNA3,-0.574100051,0.006351728,no hit,Huh7
Spa,IMPDH2,-0.741572778,0.006422889,no hit,Huh7
Spa,MATR3,0.427666714,0.006447413,no hit,Huh7
Spa,PPIB,0.777428496,0.006584529,enriched candidate,Huh7
Spa,UPP1,-0.612013848,0.006682439,no hit,Huh7
Spa,NPEPPS,-0.458661293,0.006745017,no hit,Huh7
Spa,GOT1,-0.687312066,0.006841216,no hit,Huh7
Spa,RPS19,-0.49805986,0.006870784,no hit,Huh7
Spa,XPNPEP1,-0.641268856,0.006915282,no hit,Huh7
Spa,COLGALT1,0.427906893,0.006935768,no hit,Huh7
Spa,VARS,-0.360567201,0.006999286,no hit,Huh7
Spa,PDCL3,-0.449645631,0.007063746,no hit,Huh7
Spa,STRBP,0.466013194,0.007106665,no hit,Huh7
Spa,GOT2,0.366299458,0.007128018,no hit,Huh7
Spa,LMNB2,0.554658695,0.007269146,no hit,Huh7
Spa,GSPT1,-0.489102276,0.007366354,no hit,Huh7
Spa,HAT1,-0.478639678,0.007413449,no hit,Huh7
Spa,HNRNPL,0.486172662,0.007452798,no hit,Huh7
Spa,AHCY,-0.498098376,0.007567687,no hit,Huh7
Spa,ACAT1,0.406637563,0.007631237,no hit,Huh7
Spa,LTA4H,-0.701126632,0.007638439,no hit,Huh7
Spa,CNDP2,-0.905556369,0.007744816,no hit,Huh7
Spa,HIST1H4A,0.559397776,0.007888558,no hit,Huh7
Spa,GOLGB1,0.520892132,0.007927737,no hit,Huh7
Spa,CLUH,-0.35318874,0.007933256,no hit,Huh7
Spa,EEA1,0.315513361,0.007935696,no hit,Huh7
Spa,TRIP11,0.404709533,0.008037518,no hit,Huh7
Spa,NAE1,-0.732696858,0.008103033,no hit,Huh7
Spa,ARMT1,-0.679207985,0.008196773,no hit,Huh7
Spa,CAPNS1,-0.803677665,0.008231301,no hit,Huh7
Spa,MDH2,0.375032528,0.008319974,no hit,Huh7
Spa,RFC4,-0.739660142,0.008335856,no hit,Huh7
Spa,GOLIM4,0.609146565,0.008436669,enriched candidate,Huh7
Spa,PSME1,-0.478204284,0.008437129,no hit,Huh7
Spa,LMNB1,0.511445158,0.008564839,no hit,Huh7
Spa,GLB1,0.327628302,0.008628633,no hit,Huh7
Spa,ACTL6A,-0.68348838,0.008705002,no hit,Huh7
Spa,PKM,-0.703994449,0.008931365,no hit,Huh7
Spa,TPR,0.347327012,0.009004461,no hit,Huh7
Spa,GFAP,0.470146762,0.009190834,no hit,Huh7
Spa,OSBPL1A,-0.662531248,0.009370017,no hit,Huh7
Spa,CPSF7,0.514843497,0.009456681,no hit,Huh7
Spa,CCAR2,0.424273156,0.009500814,no hit,Huh7
Spa,PSME3,-0.35938989,0.009523304,no hit,Huh7
Spa,NDUFS1,0.315802604,0.009570357,no hit,Huh7
Spa,NARS,-0.632739308,0.009605664,no hit,Huh7
Spa,HSD17B10,0.367651417,0.009839283,no hit,Huh7
Spa,NXN,-0.62258981,0.00995356,no hit,Huh7
Spa,ATP6V0D1,0.477425199,0.010015937,no hit,Huh7
Spa,DNMT1,-0.296843135,0.010088935,no hit,Huh7
Spa,SNX1,0.358504301,0.010998179,no hit,Huh7
Spa,FDPS,-0.452628495,0.011048305,no hit,Huh7
Spa,BPNT1,-0.604993465,0.011061289,no hit,Huh7
Spa,PFAS,-0.55528951,0.011152773,no hit,Huh7
Spa,HNRNPH3,0.304600849,0.011193296,no hit,Huh7
Spa,TPI1,-0.560053999,0.011363607,no hit,Huh7
Spa,PYCR1,0.419653683,0.011431667,no hit,Huh7
Spa,ATP5A1,0.33751379,0.011573577,no hit,Huh7
Spa,OGDHL,0.355759984,0.01171145,no hit,Huh7
Spa,POLR1B,0.450871485,0.011820087,no hit,Huh7
Spa,FAT1,0.299725758,0.011834763,no hit,Huh7
Spa,COL4A3BP,-0.384251448,0.011979478,no hit,Huh7
Spa,SDAD1,0.461968028,0.012003126,no hit,Huh7
Spa,LIMA1,0.554085261,0.01203649,no hit,Huh7
Spa,CRLF3,-0.410054719,0.012097327,no hit,Huh7
Spa,NUDT5,-0.68939616,0.012233238,no hit,Huh7
Spa,ACO2,0.439558313,0.012315724,no hit,Huh7
Spa,LARS2,0.303282336,0.012409719,no hit,Huh7
Spa,SSBP1,0.590998798,0.012461004,enriched candidate,Huh7
Spa,SOD2,0.854920212,0.012591493,enriched candidate,Huh7
Spa,CTSZ,0.40155438,0.012631581,no hit,Huh7
Spa,SPTBN1,0.328457667,0.012843737,no hit,Huh7
