gene_name,protein_id,Protein.Description,LipidProbe,sample,logFC,AveExpr,pvalue,hit_annotation
H2BC12,O60814,Histone H2B type 1-K,PE,membrane,0.418951365,22.70015508,0.581699453,no hit
TMED10,P49755,Transmembrane emp24 domain-containing protein 10,PE,membrane,-0.197359503,23.82569323,0.581948537,no hit
NECTIN2,Q92692,Nectin-2,PE,membrane,0.08278529,21.73010969,0.593057803,no hit
LYPLA1,O75608,Acyl-protein thioesterase 1,PE,membrane,-0.124140422,19.82794505,0.59404273,no hit
HNRNPR,O43390,Heterogeneous nuclear ribonucleoprotein R,PE,membrane,-0.150641371,20.3349757,0.595418485,no hit
CRELD1,Q96HD1,Protein disulfide isomerase CRELD1,PE,membrane,0.097670027,18.99428676,0.601852155,no hit
RETREG3,Q86VR2,Reticulophagy regulator 3,PE,membrane,-0.085927214,19.88482266,0.602079713,no hit
PSMA2,P25787,Proteasome subunit alpha type-2,PE,membrane,-0.075952136,19.35612445,0.602336141,no hit
H1-4,P10412,Histone H1.4,PE,membrane,0.370137724,20.53925896,0.603019641,no hit
ALYREF,Q86V81,THO complex subunit 4,PE,membrane,0.158318066,19.19089245,0.603049588,no hit
TEX264,Q9Y6I9,Testis-expressed protein 264,PE,membrane,0.118739834,18.43011237,0.605046493,no hit
TMED2,Q15363,Transmembrane emp24 domain-containing protein 2,PE,membrane,-0.229327164,22.74143921,0.607516,no hit
TSPAN4,O14817,Tetraspanin-4,PE,membrane,0.257313104,19.90662629,0.60797974,no hit
HNRNPD,Q14103,Heterogeneous nuclear ribonucleoprotein D0,PE,membrane,0.124727124,21.3080603,0.608057544,no hit
ARPC5,O15511,Actin-related protein 2/3 complex subunit 5,PE,membrane,0.111359028,18.99528846,0.611372252,no hit
GPR108,Q9NPR9,Protein GPR108,PE,membrane,-0.136922269,19.79296803,0.611792151,no hit
PLA2G15,Q8NCC3,Phospholipase A2 group XV,PE,membrane,-0.113191102,17.80063029,0.611798133,no hit
SLC1A4,P43007,Neutral amino acid transporter A,PE,membrane,0.137108081,19.95547774,0.61490393,no hit
SLCO4A1,Q96BD0,Solute carrier organic anion transporter family member 4A1,PE,membrane,-0.171313653,20.72197933,0.615117031,no hit
CPA4,Q9UI42,Carboxypeptidase A4,PE,membrane,0.162644909,18.98266273,0.61534219,no hit
ATP5MG,O75964,"ATP synthase subunit g, mitochondrial",PE,membrane,0.150373512,20.15400731,0.619475847,no hit
CXADR,P78310,Coxsackievirus and adenovirus receptor,PE,membrane,0.132679374,22.06137943,0.61947634,no hit
SIGMAR1,Q99720,Sigma non-opioid intracellular receptor 1,PE,membrane,0.164150075,20.59695193,0.622421051,no hit
SERINC1,Q9NRX5,Serine incorporator 1,PE,membrane,0.146398317,19.20035008,0.623278109,no hit
NAP1L1,P55209,Nucleosome assembly protein 1-like 1,PE,membrane,-0.192825491,19.2567801,0.623480861,no hit
CPD,O75976,Carboxypeptidase D,PE,membrane,-0.117910838,22.4728285,0.625192722,no hit
LSS,P48449,Lanosterol synthase,PE,membrane,0.072676187,20.5455377,0.626097042,no hit
SRP72,O76094,Signal recognition particle subunit SRP72,PE,membrane,-0.147044421,19.96518277,0.628060482,no hit
GBA1,P04062,Lysosomal acid glucosylceramidase,PE,membrane,0.162741546,22.89532493,0.633275166,no hit
VPS26A,O75436,Vacuolar protein sorting-associated protein 26A,PE,membrane,-0.134598455,18.65209099,0.635879575,no hit
HNRNPC,P07910,Heterogeneous nuclear ribonucleoproteins C1/C2,PE,membrane,-0.214611206,21.4876122,0.63977129,no hit
SCARB1,Q8WTV0,Scavenger receptor class B member 1,PE,membrane,0.154715816,22.32686769,0.644153852,no hit
ERP44,Q9BS26,Endoplasmic reticulum resident protein 44,PE,membrane,0.093227085,22.41938575,0.644425556,no hit
ALDH9A1,P49189,4-trimethylaminobutyraldehyde dehydrogenase,PE,membrane,0.106759859,20.49551469,0.648015439,no hit
ANTXR1,Q9H6X2,Anthrax toxin receptor 1,PE,membrane,-0.085011218,21.05344633,0.648168124,no hit
CCT2,P78371,T-complex protein 1 subunit beta,PE,membrane,0.262881842,24.04224746,0.649854919,no hit
NUP155,O75694,Nuclear pore complex protein Nup155,PE,membrane,-0.135999677,18.38846777,0.650188672,no hit
SPNS1,Q9H2V7,Protein spinster homolog 1,PE,membrane,0.165411018,17.98132423,0.651750738,no hit
MARS1,P56192,"Methionine--tRNA ligase, cytoplasmic",PE,membrane,0.12456242,19.87057311,0.653323487,no hit
ARL6IP5,O75915,PRA1 family protein 3,PE,membrane,0.167502676,22.53811629,0.653785068,no hit
ESYT2,A0FGR8,Extended synaptotagmin-2,PE,membrane,0.261675783,16.56218362,0.656132648,no hit
NCSTN,Q92542,Nicastrin,PE,membrane,0.151297346,19.74520521,0.656207158,no hit
NCKAP1,Q9Y2A7,Nck-associated protein 1,PE,membrane,0.248077987,20.14059726,0.656692042,no hit
DDX5,P17844,Probable ATP-dependent RNA helicase DDX5,PE,membrane,0.134474552,21.73837038,0.659791669,no hit
ERH,P84090,Enhancer of rudimentary homolog,PE,membrane,-0.152298392,20.53459871,0.660800037,no hit
TNFRSF10A,O00220,Tumor necrosis factor receptor superfamily member 10A,PE,membrane,-0.085576041,17.08623846,0.662355152,no hit
SERINC3,Q13530,Serine incorporator 3,PE,membrane,-0.064627165,20.54681741,0.662919059,no hit
LUC7L2,Q9Y383,Putative RNA-binding protein Luc7-like 2,PE,membrane,0.155308945,18.40277988,0.662925393,no hit
VASN,Q6EMK4,Vasorin,PE,membrane,0.102811875,19.60910745,0.664874344,no hit
CCT3,P49368,T-complex protein 1 subunit gamma,PE,membrane,0.294474441,23.77489049,0.667694959,no hit
AP3M1,Q9Y2T2,AP-3 complex subunit mu-1,PE,membrane,-0.147083341,18.36603163,0.668475677,no hit
TWF1,Q12792,Twinfilin-1,PE,membrane,0.111754064,19.18268761,0.668565552,no hit
CHORDC1,Q9UHD1,Cysteine and histidine-rich domain-containing protein 1,PE,membrane,0.136623694,18.18102997,0.670647697,no hit
PKN2,Q16513,Serine/threonine-protein kinase N2,PE,membrane,0.175784527,21.40279093,0.681372041,no hit
GLB1,P16278,Beta-galactosidase,PE,membrane,0.131117202,20.81533775,0.682159505,no hit
SLC3A2,P08195,4F2 cell-surface antigen heavy chain,PE,membrane,0.121857803,26.966763190000002,0.683626503,no hit
H4C16,P62805,Histone H4,PE,membrane,0.219531697,21.76043505,0.68597526,no hit
DHX15,O43143,ATP-dependent RNA helicase DHX15,PE,membrane,0.070193677,19.59130067,0.68684213,no hit
TNFSF9,P41273,Tumor necrosis factor ligand superfamily member 9,PE,membrane,0.122970522,17.26545878,0.689044238,no hit
LAMTOR1,Q6IAA8,Ragulator complex protein LAMTOR1,PE,membrane,-0.109390482,20.52509512,0.68994948,no hit
RAB27B,O00194,Ras-related protein Rab-27B,PE,membrane,0.115536448,20.17307622,0.690975238,no hit
TMOD3,Q9NYL9,Tropomodulin-3,PE,membrane,0.109326756,18.96622764,0.691448114,no hit
B2M,P61769,Beta-2-microglobulin,PE,membrane,0.08823912,19.27332797,0.693157022,no hit
ATP1B3,P54709,Sodium/potassium-transporting ATPase subunit beta-3,PE,membrane,0.144612456,23.06483943,0.69735548,no hit
TGOLN2,O43493,Trans-Golgi network integral membrane protein 2,PE,membrane,0.170927563,19.08816595,0.697875046,no hit
CCT4,P50991,T-complex protein 1 subunit delta,PE,membrane,0.275535755,23.66399863,0.699048929,no hit
PSEN2,P49810,Presenilin-2,PE,membrane,-0.114160913,16.98328351,0.705179776,no hit
ABHD17B,Q5VST6,Alpha/beta hydrolase domain-containing protein 17B,PE,membrane,0.084153061,19.38928682,0.707308313,no hit
KIAA0319L,Q8IZA0,Dyslexia-associated protein KIAA0319-like protein,PE,membrane,0.079857129,16.99379383,0.708745151,no hit
SND1,Q7KZF4,Staphylococcal nuclease domain-containing protein 1,PE,membrane,-0.201440439,24.03823372,0.711696152,no hit
LRP1,Q07954,Prolow-density lipoprotein receptor-related protein 1,PE,membrane,-0.085218212,22.73609045,0.713247179,no hit
NRAS,P01111,GTPase NRas,PE,membrane,-0.060662908,21.85890003,0.716208746,no hit
HNRNPU,Q00839,Heterogeneous nuclear ribonucleoprotein U,PE,membrane,0.142173867,22.68899737,0.718206858,no hit
TMX1,Q9H3N1,Thioredoxin-related transmembrane protein 1,PE,membrane,0.116842686,20.60229501,0.718781586,no hit
CTSA,P10619,Lysosomal protective protein,PE,membrane,-0.138081788,21.81466576,0.719482212,no hit
BAIAP2,Q9UQB8,Brain-specific angiogenesis inhibitor 1-associated protein 2,PE,membrane,0.146561461,18.94598525,0.72187332,no hit
EBP,Q15125,"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase",PE,membrane,-0.07202598,19.03544382,0.723082832,no hit
ATIC,P31939,Bifunctional purine biosynthesis protein ATIC,PE,membrane,-0.084865883,17.12385384,0.728336619,no hit
RAB14,P61106,Ras-related protein Rab-14,PE,membrane,-0.085216289,23.24609277,0.728853201,no hit
EHD2,Q9NZN4,EH domain-containing protein 2,PE,membrane,0.110839799,20.42450068,0.729109504,no hit
PLEC,Q15149,Plectin,PE,membrane,-0.11132727,23.26581315,0.72917744,no hit
SNRNP200,O75643,U5 small nuclear ribonucleoprotein 200 kDa helicase,PE,membrane,-0.102766567,19.56526371,0.73168139,no hit
ITGB5,P18084,Integrin beta-5,PE,membrane,0.076541457,21.53560282,0.736367365,no hit
AHCY,P23526,Adenosylhomocysteinase,PE,membrane,-0.070752651,19.44033709,0.739704797,no hit
TMED4,Q7Z7H5,Transmembrane emp24 domain-containing protein 4,PE,membrane,-0.085355549,21.03372694,0.745242013,no hit
ITGAV,P06756,Integrin alpha-V,PE,membrane,0.102867507,23.53629186,0.747343716,no hit
SLC38A7,Q9NVC3,Sodium-coupled neutral amino acid transporter 7,PE,membrane,0.103988481,18.12284494,0.748949238,no hit
CSPG4,Q6UVK1,Chondroitin sulfate proteoglycan 4,PE,membrane,0.081033404,24.66809818,0.753502321,no hit
NUP214,P35658,Nuclear pore complex protein Nup214,PE,membrane,0.052096217,19.10292287,0.754269998,no hit
CCT6A,P40227,T-complex protein 1 subunit zeta,PE,membrane,0.220382871,23.39533609,0.755509731,no hit
HEXA,P06865,Beta-hexosaminidase subunit alpha,PE,membrane,0.080864351,22.03032316,0.757577322,no hit
CCT5,P48643,T-complex protein 1 subunit epsilon,PE,membrane,0.212043371,24.03152112,0.758706297,no hit
PPT1,P50897,Palmitoyl-protein thioesterase 1,PE,membrane,-0.106230143,21.24340021,0.76031168,no hit
TMED9,Q9BVK6,Transmembrane emp24 domain-containing protein 9,PE,membrane,-0.105897252,22.36263039,0.761355226,no hit
SLC6A9,P48067,Sodium- and chloride-dependent glycine transporter 1,PE,membrane,0.053738881,20.54895327,0.762383214,no hit
FASN,P49327,Fatty acid synthase,PE,membrane,-0.082567376,21.11367202,0.763059472,no hit
TMED7,Q9Y3B3,Transmembrane emp24 domain-containing protein 7,PE,membrane,-0.164989835,21.5646462,0.764131532,no hit
SLC7A6,Q92536,Y+L amino acid transporter 2,PE,membrane,0.084634152,19.52179556,0.764675814,no hit
RAB2A,P61019,Ras-related protein Rab-2A,PE,membrane,-0.08046391,23.51285636,0.769800347,no hit
CDC42,P60953,Cell division control protein 42 homolog,PE,membrane,-0.044631648,21.48570615,0.770170098,no hit
TMEM106B,Q9NUM4,Transmembrane protein 106B,PE,membrane,0.12767726,20.80983064,0.77330823,no hit
ATP2C1,P98194,Calcium-transporting ATPase type 2C member 1,PE,membrane,-0.048693293,19.0593567,0.774157235,no hit
LPCAT2,Q7L5N7,Lysophosphatidylcholine acyltransferase 2,PE,membrane,0.057836714,19.3962054,0.774668608,no hit
IGF2R,P11717,Cation-independent mannose-6-phosphate receptor,PE,membrane,0.076904766,24.30739659,0.775671307,no hit
RAB11B,Q15907,Ras-related protein Rab-11B,PE,membrane,-0.068070721,23.45315321,0.778203964,no hit
FAM177A1,Q8N128,Protein FAM177A1,PE,membrane,-0.040242677,18.64296942,0.780306528,no hit
TSPAN3,O60637,Tetraspanin-3,PE,membrane,-0.100092428,19.96590182,0.784088686,no hit
ATP6V0D1,P61421,V-type proton ATPase subunit d 1,PE,membrane,0.045274878,21.64771734,0.784543201,no hit
G6PD,P11413,Glucose-6-phosphate 1-dehydrogenase,PE,membrane,-0.088935677,19.47861644,0.786306664,no hit
RAB4A,P20338,Ras-related protein Rab-4A,PE,membrane,-0.049241049,20.78042755,0.794491492,no hit
DAGLB,Q8NCG7,Diacylglycerol lipase-beta,PE,membrane,-0.055320247,20.14885947,0.794523766,no hit
SLC7A5,Q01650,Large neutral amino acids transporter small subunit 1,PE,membrane,0.077654011,23.98763116,0.796700107,no hit
VIM,P08670,Vimentin,PE,membrane,-0.117412584,23.26535519,0.79697734,no hit
NSF,P46459,Vesicle-fusing ATPase,PE,membrane,-0.110191063,20.40674375,0.798761176,no hit
GALNT2,Q10471,Polypeptide N-acetylgalactosaminyltransferase 2,PE,membrane,-0.066291936,21.53642277,0.799560776,no hit
CKB,P12277,Creatine kinase B-type,PE,membrane,0.040647793,17.49528738,0.80076776,no hit
DHX9,Q08211,ATP-dependent RNA helicase A,PE,membrane,0.100692159,21.6486446,0.801429772,no hit
YARS1,P54577,"Tyrosine--tRNA ligase, cytoplasmic",PE,membrane,0.053052418,21.2129248,0.80188393,no hit
ILF3,Q12906,Interleukin enhancer-binding factor 3,PE,membrane,-0.090603948,21.87758655,0.802516617,no hit
PACSIN3,Q9UKS6,Protein kinase C and casein kinase substrate in neurons protein 3,PE,membrane,0.05890204,19.05979881,0.803205401,no hit
RAB30,Q15771,Ras-related protein Rab-30,PE,membrane,0.039128495,18.20865546,0.80395339,no hit
PSMA4,P25789,Proteasome subunit alpha type-4,PE,membrane,-0.051269084,19.77856889,0.807619009,no hit
ERGIC1,Q969X5,Endoplasmic reticulum-Golgi intermediate compartment protein 1,PE,membrane,0.033066734,20.9454797,0.810115112,no hit
CIB1,Q99828,Calcium and integrin-binding protein 1,PE,membrane,0.038763332,19.27306431,0.813102425,no hit
TPBG,Q13641,Trophoblast glycoprotein,PE,membrane,-0.047139458,20.14250566,0.81344498,no hit
PSEN1,P49768,Presenilin-1,PE,membrane,-0.071536149,19.48791088,0.815325454,no hit
TM7SF3,Q9NS93,Transmembrane 7 superfamily member 3,PE,membrane,0.101698201,18.68756225,0.818218378,no hit
GOLM1,Q8NBJ4,Golgi membrane protein 1,PE,membrane,0.043429378,18.97535662,0.820002488,no hit
HFE,Q30201,Hereditary hemochromatosis protein,PE,membrane,-0.046523766,17.72596683,0.820716278,no hit
LMNA,P02545,Prelamin-A/C,PE,membrane,-0.113711375,21.77229171,0.825710886,no hit
OSMR,Q99650,Oncostatin-M-specific receptor subunit beta,PE,membrane,0.045012534,17.24893537,0.828111945,no hit
DDX17,Q92841,Probable ATP-dependent RNA helicase DDX17,PE,membrane,-0.045313546,19.17927706,0.8333916,no hit
NPC1,O15118,NPC intracellular cholesterol transporter 1,PE,membrane,0.069573791,21.56878409,0.833742419,no hit
CAPZB,P47756,F-actin-capping protein subunit beta,PE,membrane,-0.047517496,21.60565911,0.837122768,no hit
UBQLN1,Q9UMX0,Ubiquilin-1,PE,membrane,-0.059769775,19.22595493,0.838133224,no hit
PSAP,P07602,Prosaposin,PE,membrane,-0.063476752,20.71752169,0.842243045,no hit
CTNNA1,P35221,Catenin alpha-1,PE,membrane,-0.072302171,20.86629432,0.844066867,no hit
NAGLU,P54802,Alpha-N-acetylglucosaminidase,PE,membrane,0.039778956,18.80451855,0.84476146,no hit
CELSR2,Q9HCU4,Cadherin EGF LAG seven-pass G-type receptor 2,PE,membrane,0.056290486,17.53549879,0.853929902,no hit
HRAS,P01112,GTPase HRas,PE,membrane,0.041211107,19.11730794,0.854274877,no hit
SEC22B,O75396,Vesicle-trafficking protein SEC22b,PE,membrane,-0.043598871,23.39039486,0.862027819,no hit
SLC19A2,O60779,Thiamine transporter 1,PE,membrane,-0.033216487,18.41212681,0.86704072,no hit
LMAN2,Q12907,Vesicular integral-membrane protein VIP36,PE,membrane,-0.046084448,23.01261787,0.871137505,no hit
HSP90AB1,P08238,Heat shock protein HSP 90-beta,PE,membrane,-0.042591997,23.40757355,0.872389369,no hit
MANF,P55145,Mesencephalic astrocyte-derived neurotrophic factor,PE,membrane,0.054106172,19.0188272,0.872617804,no hit
ADGRE5,P48960,Adhesion G protein-coupled receptor E5,PE,membrane,0.049101517,21.60151884,0.872910408,no hit
ZC3HAV1,Q7Z2W4,Zinc finger CCCH-type antiviral protein 1,PE,membrane,0.036619534,18.85269016,0.873405852,no hit
ANKH,Q9HCJ1,Progressive ankylosis protein homolog,PE,membrane,-0.045509855,19.64196444,0.873945841,no hit
ASS1,P00966,Argininosuccinate synthase,PE,membrane,-0.04882888,20.4177356,0.877079451,no hit
TMEM63A,O94886,CSC1-like protein 1,PE,membrane,-0.02834049,17.46412265,0.879035767,no hit
HEXB,P07686,Beta-hexosaminidase subunit beta,PE,membrane,-0.060138053,23.07258104,0.879173384,no hit
VASP,P50552,Vasodilator-stimulated phosphoprotein,PE,membrane,-0.041448904,19.77820238,0.880994456,no hit
HSP90AA1,P07900,Heat shock protein HSP 90-alpha,PE,membrane,-0.037752081,22.80158284,0.881509953,no hit
MSH2,P43246,DNA mismatch repair protein Msh2,PE,membrane,0.036180371,18.1057011,0.881601365,no hit
TNFRSF10B,O14763,Tumor necrosis factor receptor superfamily member 10B,PE,membrane,0.028492079,18.85785997,0.882606863,no hit
HNRNPA1,P09651,Heterogeneous nuclear ribonucleoprotein A1,PE,membrane,0.063620154,21.59301106,0.886107558,no hit
GAA,P10253,Lysosomal alpha-glucosidase,PE,membrane,0.02502046,20.15504562,0.887082292,no hit
TMEM132A,Q24JP5,Transmembrane protein 132A,PE,membrane,-0.022425395,17.02083144,0.88783677,no hit
VAMP7,P51809,Vesicle-associated membrane protein 7,PE,membrane,-0.029892397,21.99840529,0.888308775,no hit
TTYH3,Q9C0H2,Protein tweety homolog 3,PE,membrane,-0.042514389,20.48486502,0.894613521,no hit
EFEMP1,Q12805,EGF-containing fibulin-like extracellular matrix protein 1,PE,membrane,0.025118003,18.64179927,0.894978614,no hit
RBMX,P38159,"RNA-binding motif protein, X chromosome",PE,membrane,0.047813838,19.39747829,0.896039665,no hit
LAMC1,P11047,Laminin subunit gamma-1,PE,membrane,0.0272475,19.9321569,0.89935228,no hit
GAPDH,P04406,Glyceraldehyde-3-phosphate dehydrogenase,PE,membrane,0.070402169,25.01447192,0.899374641,no hit
DDX46,Q7L014,Probable ATP-dependent RNA helicase DDX46,PE,membrane,-0.030283478,18.94608989,0.900678676,no hit
LARS1,Q9P2J5,"Leucine--tRNA ligase, cytoplasmic",PE,membrane,-0.041506901,18.47327954,0.902896694,no hit
LNPEP,Q9UIQ6,Leucyl-cystinyl aminopeptidase,PE,membrane,-0.040194962,21.85534514,0.906946511,no hit
RAB6A,P20340,Ras-related protein Rab-6A,PE,membrane,-0.022250134,22.29015896,0.909899451,no hit
SLC39A14,Q15043,Metal cation symporter ZIP14,PE,membrane,-0.025721428,20.88751039,0.910275878,no hit
SLC43A3,Q8NBI5,Equilibrative nucleobase transporter 1,PE,membrane,-0.023263012,23.125470580000002,0.910293368,no hit
VPS35,Q96QK1,Vacuolar protein sorting-associated protein 35,PE,membrane,0.03246098,18.74748619,0.910422276,no hit
CD151,P48509,CD151 antigen,PE,membrane,0.032702421,21.64712744,0.911651808,no hit
TFRC,P02786,Transferrin receptor protein 1,PE,membrane,-0.026730108,25.52901288,0.916065248,no hit
TMPO,P42166,"Lamina-associated polypeptide 2, isoform alpha",PE,membrane,-0.017364457,17.76403784,0.922420984,no hit
SLC6A6,P31641,Sodium- and chloride-dependent taurine transporter,PE,membrane,0.028045014,18.69343955,0.922851521,no hit
DSC2,Q02487,Desmocollin-2,PE,membrane,-0.02817779,19.42207332,0.923357103,no hit
CTSZ,Q9UBR2,Cathepsin Z,PE,membrane,0.046728378,20.32730399,0.926009657,no hit
ACTL6A,O96019,Actin-like protein 6A,PE,membrane,-0.016041665,17.28727886,0.926403269,no hit
SRP14,P37108,Signal recognition particle 14 kDa protein,PE,membrane,0.027012205,21.46870103,0.929271754,no hit
PRKDC,P78527,DNA-dependent protein kinase catalytic subunit,PE,membrane,0.030503178,22.98044877,0.93027173,no hit
SLC52A2,Q9HAB3,"Solute carrier family 52, riboflavin transporter, member 2",PE,membrane,-0.032880048,20.32352773,0.931245046,no hit
MPST,P25325,3-mercaptopyruvate sulfurtransferase,PE,membrane,-0.017966646,20.68711511,0.93328881,no hit
SLC39A1,Q9NY26,Zinc transporter ZIP1,PE,membrane,0.026765523,18.35047786,0.933902313,no hit
HNRNPUL1,Q9BUJ2,Heterogeneous nuclear ribonucleoprotein U-like protein 1,PE,membrane,-0.02326259,18.98242793,0.935051607,no hit
LMAN1,P49257,Protein ERGIC-53,PE,membrane,-0.041757084,22.40620131,0.936599427,no hit
DDX23,Q9BUQ8,Probable ATP-dependent RNA helicase DDX23,PE,membrane,-0.022774687,17.77386278,0.93729341,no hit
SRSF3,P84103,Serine/arginine-rich splicing factor 3,PE,membrane,0.027603699,19.97623918,0.941312934,no hit
PDCD4,Q53EL6,Programmed cell death protein 4,PE,membrane,-0.023956179,19.48888688,0.941479279,no hit
PFKM,P08237,"ATP-dependent 6-phosphofructokinase, muscle type",PE,membrane,-0.021771815,19.24659583,0.943078502,no hit
HNRNPM,P52272,Heterogeneous nuclear ribonucleoprotein M,PE,membrane,0.026131017,21.61084903,0.943763345,no hit
LAMTOR3,Q9UHA4,Ragulator complex protein LAMTOR3,PE,membrane,-0.01906861,18.3316421,0.946408082,no hit
ENG,P17813,Endoglin,PE,membrane,-0.013881737,21.09545145,0.948272024,no hit
SCPEP1,Q9HB40,Retinoid-inducible serine carboxypeptidase,PE,membrane,-0.023354872,20.2112726,0.949502108,no hit
SLC19A1,P41440,Reduced folate transporter,PE,membrane,-0.015495491,19.58758638,0.950114851,no hit
ATP6V1A,P38606,V-type proton ATPase catalytic subunit A,PE,membrane,0.010055037,19.76208296,0.951624373,no hit
MCM3,P25205,DNA replication licensing factor MCM3,PE,membrane,0.016888318,19.17382134,0.953242485,no hit
GORASP2,Q9H8Y8,Golgi reassembly-stacking protein 2,PE,membrane,-0.018688386,19.31453098,0.954438513,no hit
HLA-H,P01893,"Putative HLA class I histocompatibility antigen, alpha chain H",PE,membrane,0.014460576,22.17885765,0.954900955,no hit
SFPQ,P23246,"Splicing factor, proline- and glutamine-rich",PE,membrane,0.017036755,20.14369205,0.956768279,no hit
COPS7A,Q9UBW8,COP9 signalosome complex subunit 7a,PE,membrane,-0.009734476,18.60457115,0.958992476,no hit
LMO7,Q8WWI1,LIM domain only protein 7,PE,membrane,0.017154185,19.74823011,0.964786373,no hit
PRSS56,P0CW18,Serine protease 56,PE,membrane,0.011614695,19.1422194,0.965086928,no hit
SLC20A1,Q8WUM9,Sodium-dependent phosphate transporter 1,PE,membrane,-0.007165636,19.33494821,0.965660854,no hit
DHX36,Q9H2U1,ATP-dependent DNA/RNA helicase DHX36,PE,membrane,0.014064923,17.9016817,0.967503541,no hit
DDR2,Q16832,Discoidin domain-containing receptor 2,PE,membrane,-0.005781677,20.78264371,0.969128301,no hit
SNAP23,O00161,Synaptosomal-associated protein 23,PE,membrane,0.009520054,20.63101162,0.970832788,no hit
GALNT7,Q86SF2,N-acetylgalactosaminyltransferase 7,PE,membrane,0.009161427,20.44430595,0.971509828,no hit
EPRS1,P07814,Bifunctional glutamate/proline--tRNA ligase,PE,membrane,-0.009099839,22.56204329,0.972234701,no hit
RETSAT,Q6NUM9,"All-trans-retinol 13,14-reductase",PE,membrane,-0.008857712,19.72170061,0.973375092,no hit
GART,P22102,Trifunctional purine biosynthetic protein adenosine-3,PE,membrane,0.007303484,18.52411409,0.974662914,no hit
CYRIB,Q9NUQ9,CYFIP-related Rac1 interactor B,PE,membrane,-0.007950493,21.41085806,0.974691253,no hit
GGH,Q92820,Gamma-glutamyl hydrolase,PE,membrane,-0.006189123,21.36034881,0.975617775,no hit
RHOB,P62745,Rho-related GTP-binding protein RhoB,PE,membrane,0.004795254,21.51353327,0.976786758,no hit
ORMDL2,Q53FV1,ORM1-like protein 2,PE,membrane,0.008762076,19.73480752,0.98180913,no hit
CDC37,Q16543,Hsp90 co-chaperone Cdc37,PE,membrane,-0.004200512,19.72398842,0.98196352,no hit
FUS,P35637,RNA-binding protein FUS,PE,membrane,0.005777144,20.6378928,0.982793527,no hit
ILF2,Q12905,Interleukin enhancer-binding factor 2,PE,membrane,0.003318368,19.86429363,0.984680118,no hit
PARP1,P09874,Poly [ADP-ribose] polymerase 1,PE,membrane,-0.006677108,22.40047149,0.985805609,no hit
MYADM,Q96S97,Myeloid-associated differentiation marker,PE,membrane,-0.005933857,17.88552819,0.98633339,no hit
PKM,P14618,Pyruvate kinase PKM,PE,membrane,-0.004692528,23.062914,0.98655666,no hit
TPP1,O14773,Tripeptidyl-peptidase 1,PE,membrane,-0.003953791,20.9072113,0.988526428,no hit
FLVCR1,Q9Y5Y0,Feline leukemia virus subgroup C receptor-related protein 1,PE,membrane,-0.003390338,21.35338027,0.988742109,no hit
IL6ST,P40189,Interleukin-6 receptor subunit beta,PE,membrane,0.002732279,20.2847811,0.989319238,no hit
CAVIN1,Q6NZI2,Caveolae-associated protein 1,PE,membrane,0.003225784,17.00987767,0.991876413,no hit
ISOC1,Q96CN7,Isochorismatase domain-containing protein 1,PE,membrane,0.001757276,17.41737035,0.992475492,no hit
ACBD3,Q9H3P7,Golgi resident protein GCP60,PE,membrane,-0.001412042,18.52946814,0.99397854,no hit
PICALM,Q13492,Phosphatidylinositol-binding clathrin assembly protein,PE,membrane,5.93357e-4,18.6436087,0.996971147,no hit
